"long","lat","country"
77.0263,28.4601,IN
77.2245,28.6358,IN
77,20,IN
80.2785,13.0878,IN
77,20,IN
85.8338,20.2724,IN
76.6537,10.7732,IN
75.8538,30.912,IN
77,20,IN
77.2372,28.6504,IN
75.7804,11.248,IN
80.6466,16.5074,IN
77,20,IN
75.7154,16.8244,IN
88.4833,22.9833,IN
80.4573,16.2997,IN
74.8753,31.6223,IN
70.7932,22.2916,IN
77.2245,28.6358,IN
74.8691,32.7357,IN
77,20,IN
76.7884,30.7363,IN
77,20,IN
77,20,IN
80.6642,16.5203,IN
85.8793,20.465,IN
79.8542,11.0276,IN
78.4574,17.3846,IN
73.8554,18.5196,IN
77,20,IN
77,20,IN
74.7384,19.0946,IN
78.4574,17.3846,IN
77,20,IN
72.9635,19.197,IN
72.8826,19.0728,IN
76.2157,10.516,IN
77,20,IN
72.8826,19.0728,IN
76.2157,10.516,IN
77,20,IN
74.8753,31.6223,IN
88.363,22.5626,IN
73.103,19.024,IN
78.4574,17.3846,IN
77.0194,28.9948,IN
76.3922,30.3362,IN
93.9442,24.8081,IN
72.6833,23.2167,IN
77.2245,28.6358,IN
80.2785,13.0878,IN
77.5937,12.9719,IN
80.6466,16.5074,IN
77,20,IN
77,20,IN
76.6393,12.2979,IN
72.7126,19.9678,IN
80.2785,13.0878,IN
77.4391,28.6654,IN
77,20,IN
77,20,IN
77.4029,23.2547,IN
72.8826,19.0728,IN
77,20,IN
80.2785,13.0878,IN
73.0158,19.0368,IN
80.3498,26.4652,IN
77,20,IN
73.791,19.9973,IN
79.1322,18.4367,IN
80.9231,26.8393,IN
77,20,IN
76.9492,8.4855,IN
80.2785,13.0878,IN
76.2904,9.9671,IN
77,20,IN
74.0833,15.3333,IN
77.2372,28.6504,IN
72.99,21.6324,IN
76.2157,10.516,IN
77.3132,28.4112,IN
73.8037,18.6187,IN
85.8793,20.465,IN
77.6722,27.5035,IN
77,20,IN
72.9052,20.3708,IN
79.8298,11.9338,IN
77,20,IN
75.566,21.0029,IN
85.1356,25.5941,IN
77,20,IN
77,20,IN
77.4777,10.0112,IN
80.6466,16.5074,IN
81.1044,16.7131,IN
79.5286,29.2225,IN
77,20,IN
75.7804,11.248,IN
74.4189,14.4285,IN
73.8554,18.5196,IN
80.9231,26.8393,IN
83.2016,17.6801,IN
81.8432,25.4448,IN
88.363,22.5626,IN
76.9661,11.0055,IN
72.9552,22.5525,IN
76.3358,26.89,IN
77,20,IN
74.9672,28.3041,IN
77.5937,12.9719,IN
76.3922,30.3362,IN
80.2785,13.0878,IN
75.6529,32.2748,IN
76.2708,10.7618,IN
78.4574,17.3846,IN
77.3132,28.4112,IN
77.33,28.58,IN
76.9661,11.0055,IN
77,20,IN
79.408,17.3172,IN
74.8691,32.7357,IN
77.0263,28.4601,IN
77.3132,28.4112,IN
77.2245,28.6358,IN
75.8333,22.7179,IN
83.657,22.9773,IN
77.2245,28.6358,IN
77.7064,28.98,IN
78.1195,9.919,IN
76.5213,9.5869,IN
75.566,21.0029,IN
80.2785,13.0878,IN
77,20,IN
72.8826,19.0728,IN
79.4199,13.6355,IN
75.7804,11.248,IN
78.1195,9.919,IN
85.1356,25.5941,IN
77.6722,27.5035,IN
88.2516,24.1047,IN
75.7804,11.248,IN
77,20,IN
93.6952,27.1047,IN
80.2095,29.5835,IN
79.0849,21.1463,IN
80.6466,16.5074,IN
77.2372,28.6504,IN
77.0263,28.4601,IN
74.9389,30.2075,IN
73.8554,18.5196,IN
72.1533,21.7629,IN
88.4285,26.71,IN
77.5937,12.9719,IN
93.9442,24.8081,IN
77,20,IN
73.2081,22.2994,IN
84.7471,25.7803,IN
77,20,IN
88.363,22.5626,IN
76.7221,30.68,IN
78.5102,17.4187,IN
76.2602,9.9399,IN
77.2372,28.6504,IN
76.5847,8.8811,IN
77.7033,29.4709,IN
76.5928,30.4786,IN
77,20,IN
79.987,14.4499,IN
77.2245,28.6358,IN
76.2602,9.9399,IN
77,20,IN
77,20,IN
78.4574,17.3846,IN
77.2245,28.6358,IN
77,20,IN
77.8944,11.3802,IN
75.6646,20.5022,IN
80.4573,16.2997,IN
72.8826,19.0728,IN
77,20,IN
87.7489,21.7798,IN
77,20,IN
82.1554,22.08,IN
79.9945,14.9163,IN
80.9231,26.8393,IN
76.2904,9.9671,IN
77,20,IN
76.9682,29.3875,IN
77.33,28.58,IN
73.8554,18.5196,IN
79.4924,11.9398,IN
77.7274,11.3428,IN
77.1087,30.9091,IN
76.9682,29.3875,IN
73.791,19.9973,IN
77,20,IN
75.14,27.6121,IN
75.3576,11.8675,IN
76.2904,9.9671,IN
75.3423,19.8776,IN
85.8793,20.465,IN
74.6387,26.4521,IN
77.7308,30.5472,IN
76.9661,11.0055,IN
79.0849,21.1463,IN
77.4029,23.2547,IN
75.8333,22.7179,IN
77,20,IN
77.0263,28.4601,IN
85.8338,20.2724,IN
77,20,IN
80.2785,13.0878,IN
72.8826,19.0728,IN
77.3132,28.4112,IN
80.2785,13.0878,IN
78.5102,17.4187,IN
88.363,22.5626,IN
80.267,13.0899,IN
78.1495,22.9531,IN
76.7221,30.68,IN
77.7274,11.3428,IN
78.4574,17.3846,IN
75.1063,12.3081,IN
77,20,IN
73.8225,15.5017,IN
77,20,IN
80.4573,16.2997,IN
75.3576,11.8675,IN
76.9661,11.0055,IN
76.9661,11.0055,IN
76.9806,29.6161,IN
77,20,IN
73.7135,24.5858,IN
77,20,IN
72.8324,20.4143,IN
78.4574,17.3846,IN
72.8826,19.0728,IN
74.6387,26.4521,IN
82.6947,27.3305,IN
77.2245,28.6358,IN
75.6035,28.3672,IN
73.7135,24.5858,IN
74.8753,31.6223,IN
79.3791,10.3406,IN
72.9635,19.197,IN
75.5793,11.7409,IN
75.7739,31.2245,IN
88.3186,22.5769,IN
75.7878,26.9196,IN
85.8793,20.465,IN
81.6333,21.2333,IN
77,20,IN
73.0059,26.2684,IN
77,20,IN
77,20,IN
78.081,10.9577,IN
73.2081,22.2994,IN
77.2372,28.6504,IN
76.9682,29.3875,IN
76.5892,28.8945,IN
81.8432,25.4448,IN
80.2785,13.0878,IN
77,20,IN
73.1355,19.2437,IN
77,20,IN
76.7221,30.68,IN
81.1044,16.7131,IN
75.7878,26.9196,IN
77,20,IN
72.8324,20.4143,IN
75.8333,22.7179,IN
74.8753,31.6223,IN
77,20,IN
72.5873,23.0258,IN
77,20,IN
79.6914,11.3993,IN
74.9389,30.2075,IN
73.3102,16.9915,IN
79.987,14.4499,IN
80.4573,16.2997,IN
74.8055,34.0857,IN
79.987,14.4499,IN
77,20,IN
77,20,IN
75.7878,26.9196,IN
78.4574,17.3846,IN
77,20,IN
71.75,23,IN
44.0119,36.1833,IQ
44.8824,36.2551,IQ
44,33,IQ
51.4231,35.6961,IR
51.3304,35.7261,IR
51.4231,35.6961,IR
51.6776,32.6572,IR
51.4231,35.6961,IR
49.5832,37.2808,IR
51.4231,35.6961,IR
52.5388,29.6036,IR
-18,65,IS
11.3394,46.4887,IT
12.5124,41.8904,IT
9.1109,45.431,IT
12.1097,43.1479,IT
9.1889,45.4707,IT
12.1097,43.1479,IT
14.5098,40.7161,IT
9.0872,45.8087,IT
15.8079,40.6418,IT
14.2685,40.8526,IT
8.8973,45.7525,IT
11.2829,45.5475,IT
12.1097,43.1479,IT
8.4199,45.3216,IT
11.3387,44.4938,IT
14.2685,40.8526,IT
14.2743,37.5655,IT
12.1097,43.1479,IT
12.2454,45.4917,IT
14.5182,37.2372,IT
17.1164,40.5862,IT
12.1097,43.1479,IT
8.2821,44.1492,IT
12.5947,42.2977,IT
14.2759,40.9414,IT
17.2462,40.4621,IT
12.4734,41.9036,IT
12.7668,42.0691,IT
11.1127,43.77,IT
16.7565,40.5769,IT
12.739,42.7407,IT
12.1097,43.1479,IT
9.1889,45.4707,IT
13.9667,42.5833,IT
12.2239,45.4511,IT
8.5555,40.7259,IT
12.1097,43.1479,IT
12.0719,45.5533,IT
15.0701,37.4925,IT
7.8513,44.6978,IT
12.1097,43.1479,IT
13.5333,41.2833,IT
7.6877,45.0725,IT
8.35,44.7667,IT
7.7772,43.8173,IT
7.5674,45.0787,IT
8.5555,40.7259,IT
16.3398,39.6555,IT
10.3184,46.1217,IT
14.8328,37.6636,IT
11.2875,45.3612,IT
12.1097,43.1479,IT
11.3387,44.4938,IT
9.278,45.53,IT
11.2494,43.7785,IT
18.338,40.2725,IT
14.6674,41.5595,IT
8.9988,39.2912,IT
12.1097,43.1479,IT
8.9488,45.62,IT
9.2011,45.4681,IT
13.3341,38.129,IT
11.5636,45.6657,IT
13.6616,43.433,IT
11.1149,46.0694,IT
7.6568,44.6481,IT
12.2454,45.4917,IT
7.8762,45.4672,IT
13.0731,43.7672,IT
10.2191,45.5337,IT
15.3365,40.8586,IT
11.8783,43.4631,IT
13.3341,38.129,IT
10.8118,45.5725,IT
9.0268,45.5013,IT
15.1834,40.8808,IT
12.5124,41.8904,IT
14.2685,40.8526,IT
15.0629,37.5608,IT
10.2191,45.5337,IT
14.2652,40.9096,IT
14.7597,36.8587,IT
9.8417,45.6941,IT
10.4421,44.0583,IT
14.7531,38.0262,IT
7.6502,45.3934,IT
11.7266,43.3321,IT
9.3814,45.5494,IT
13.2364,46.0674,IT
12.1097,43.1479,IT
14.3323,41.0726,IT
10.9859,45.4317,IT
9.2177,45.5585,IT
12.0933,44.3394,IT
10.4426,45.5894,IT
15.0798,40.4243,IT
-77.9157,18.4688,JM
-77.9157,18.4688,JM
36.088,32.0727,JO
36,31,JO
36,31,JO
139.69,35.69,JP
139.69,35.69,JP
135.5167,34.6833,JP
139.69,35.69,JP
139.69,35.69,JP
139.7532,35.6882,JP
139.69,35.69,JP
139.69,35.69,JP
139.7436,35.5822,JP
135.5167,34.6833,JP
139.69,35.69,JP
139.69,35.69,JP
139.7036,35.6938,JP
139.69,35.69,JP
130.4802,32.1769,JP
139.69,35.69,JP
139.0833,36.4,JP
136.9333,35.1833,JP
133.6869,34.5798,JP
130.9019,33.8472,JP
139.69,35.69,JP
130.5527,33.3208,JP
139.7087,35.6929,JP
130.9027,33.8779,JP
135.3368,34.374,JP
139.634,35.4972,JP
135.366,34.41,JP
137.3833,34.7833,JP
136.7833,35.4333,JP
138.4218,36.3472,JP
134.8516,34.3237,JP
135.4934,34.4745,JP
139.69,35.69,JP
139.69,35.69,JP
136.8667,34.8333,JP
136.9076,35.1778,JP
139.69,35.69,JP
130.3247,33.587,JP
139.6119,36.8235,JP
127.7586,26.3652,JP
139.69,35.69,JP
139.9841,35.9882,JP
139.7118,35.5666,JP
139.6859,35.6773,JP
139.7329,35.7143,JP
135.8403,34.9857,JP
139.69,35.69,JP
137.15,34.9167,JP
135.5214,34.7459,JP
139.69,35.69,JP
139.5378,35.7247,JP
131.3626,31.9637,JP
139.69,35.69,JP
139.6364,35.6995,JP
137.1878,35.1638,JP
139.6389,35.6253,JP
135.5159,34.702,JP
139.69,35.69,JP
135.2355,34.7345,JP
135.9489,35.0046,JP
133.9098,34.3661,JP
141.35,43.0667,JP
130.4283,33.5556,JP
139.69,35.69,JP
139.7532,35.6882,JP
139.4684,35.3571,JP
139.8522,35.8477,JP
139.598,35.6885,JP
139.8986,35.8401,JP
139.69,35.69,JP
134.7857,34.7752,JP
136.5142,34.724,JP
139.8496,35.7411,JP
139.69,35.69,JP
139.0797,36.4222,JP
132.4667,34.4333,JP
139.5346,35.3454,JP
137.15,34.9167,JP
136.3808,34.6161,JP
139.7087,35.6929,JP
139.69,35.69,JP
130.8583,33.8731,JP
139.2,36.3167,JP
137.1197,35.0388,JP
139.69,35.69,JP
143.2044,42.9172,JP
137.0667,35.1,JP
136.8,35.3,JP
139.69,35.69,JP
135.4959,34.7831,JP
139.768,35.698,JP
135.262,34.8332,JP
139.7071,35.6688,JP
140.7497,41.8289,JP
140.1782,35.5553,JP
139.69,35.69,JP
135.5833,34.6667,JP
135.2339,34.759,JP
139.69,35.69,JP
132.2298,34.1742,JP
130.4748,33.61,JP
139.69,35.69,JP
138.3833,34.9833,JP
139.8425,35.7077,JP
139.7087,35.6929,JP
139.69,35.69,JP
139.7532,35.6882,JP
136.7833,35.6409,JP
140.0473,35.2576,JP
139.69,35.69,JP
38,1,KE
38,1,KE
36.8155,-1.2841,KE
38,1,KE
75,41,KG
74.5939,42.869,KG
72.21,41.3458,KG
105,13,KH
105,13,KH
105,13,KH
105,13,KH
104.9121,11.5583,KH
104.9121,11.5583,KH
104.9121,11.5583,KH
103.9966,11.8551,KH
-62.75,17.3667,KN
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
128.8398,35.268,KR
126.9783,37.5985,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
128.3333,35.8723,KR
126.9741,37.5112,KR
126.8783,37.1825,KR
129.2117,35.8428,KR
126.9113,37.5198,KR
126.9515,37.5006,KR
126.5436,33.4562,KR
127.0621,37.4954,KR
128.0742,36.0609,KR
126.7288,37.4562,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.201,37.2336,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.4706,36.6349,KR
126.9741,37.5112,KR
128.5924,35.8723,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.0115,37.603,KR
126.9741,37.5112,KR
126.9222,37.3424,KR
127.201,37.2336,KR
126.8479,37.5177,KR
126.9167,37.3907,KR
126.9741,37.5112,KR
127.1396,37.4388,KR
126.9741,37.5112,KR
126.8502,37.4945,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
129.0442,35.1003,KR
127.1453,35.8217,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
127.2183,37.6367,KR
126.7288,37.4562,KR
126.9741,37.5112,KR
127.1523,36.8063,KR
126.9793,37.5729,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.0042,36.7836,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.3918,34.8128,KR
127.4197,36.3214,KR
126.9741,37.5112,KR
129.0442,35.1003,KR
127.1453,35.8217,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
126.8237,37.3244,KR
126.9741,37.5112,KR
126.7288,37.4562,KR
126.9741,37.5112,KR
127.2056,37.54,KR
126.9156,35.1496,KR
127.0621,37.4954,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
126.4404,34.9564,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.4197,36.3214,KR
126.6667,36.9167,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.09,36.9982,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
127.0115,37.603,KR
129.0442,35.1003,KR
127.201,37.2336,KR
129.0442,35.1003,KR
126.7288,37.4562,KR
126.9156,35.1496,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.9894,38.1058,KR
126.9783,37.5985,KR
127.2944,36.6112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.2183,37.6367,KR
126.7288,37.4562,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
129.3173,35.5335,KR
128.0847,35.1928,KR
128.8398,35.268,KR
126.5628,33.2486,KR
126.8996,37.461,KR
126.9741,37.5112,KR
128.6531,35.2716,KR
126.835,37.6564,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.8237,37.3244,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
128.5924,35.8723,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.7288,37.4562,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
129.3173,35.5335,KR
126.9741,37.5112,KR
129.0442,35.1003,KR
128.3544,36.2101,KR
128.3544,36.2101,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9544,35.9439,KR
126.9741,37.5112,KR
126.9222,37.3424,KR
126.9741,37.5112,KR
126.7288,37.4562,KR
126.9515,37.5006,KR
126.858,36.2626,KR
127.5333,35.6667,KR
127.1333,37.5833,KR
126.7195,37.6175,KR
127.0252,37.8122,KR
126.2839,36.7004,KR
128.0554,37.5264,KR
126.9741,37.5112,KR
128.3891,34.8038,KR
126.9741,37.5112,KR
129.3648,36.0292,KR
127.0621,37.4954,KR
128.6263,34.8659,KR
129.3173,35.5335,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
127.0621,37.4954,KR
126.9783,37.5985,KR
129.0442,35.1003,KR
128.3891,34.8038,KR
126.9783,37.5985,KR
129.0442,35.1003,KR
126.8081,35.1616,KR
126.9093,37.5544,KR
127.1396,37.4388,KR
126.9113,37.5198,KR
126.9741,37.5112,KR
126.9793,37.5729,KR
126.9741,37.5112,KR
127.1107,37.4094,KR
127.0042,36.7836,KR
129.3173,35.5335,KR
126.9783,37.5985,KR
129.0442,35.1003,KR
126.835,37.6564,KR
127.4197,36.3214,KR
126.8237,37.3244,KR
128.6531,35.2716,KR
127.0847,36.2039,KR
128.5924,35.8723,KR
126.9741,37.5112,KR
126.9222,37.3424,KR
126.9783,37.5985,KR
127.1396,37.4388,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.0202,37.6349,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
127.2944,36.6112,KR
126.9783,37.5985,KR
126.9783,37.5985,KR
127.0541,37.5819,KR
126.9278,37.6185,KR
126.9783,37.5985,KR
126.9783,37.5985,KR
126.3918,34.8128,KR
126.7114,35.9786,KR
127.4197,36.3214,KR
127.0252,37.8122,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9167,37.3907,KR
127.6339,37.2958,KR
129.0537,37.5095,KR
127.0837,37.5391,KR
127.0099,37.2859,KR
127.0099,37.2859,KR
126.9741,37.5112,KR
127.2056,37.54,KR
126.9741,37.5112,KR
126.7827,37.4988,KR
128.1384,35.5741,KR
127.1396,37.4388,KR
127.4706,36.6349,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.5436,33.4562,KR
128.5924,35.8723,KR
126.9783,37.5985,KR
126.6263,36.5671,KR
126.9839,35.3189,KR
127.0246,37.5478,KR
127.4878,34.9505,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
126.9892,37.4289,KR
126.9741,37.5112,KR
126.7114,35.9786,KR
129.2139,35.2442,KR
128.1606,36.4153,KR
126.9113,37.5198,KR
126.9741,37.5112,KR
127.5715,37.519,KR
127.0675,37.155,KR
126.7114,35.9786,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
127.0399,37.5521,KR
126.9741,37.5112,KR
128.25,35.25,KR
126.7114,35.9786,KR
128.4551,36.6574,KR
127.1396,37.4388,KR
127.6339,37.2958,KR
126.9156,35.1496,KR
126.9741,37.5112,KR
127.9287,36.9767,KR
126.7698,37.7602,KR
127.4197,36.3214,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
128.6531,35.2716,KR
126.7846,37.3919,KR
126.9741,37.5112,KR
126.7827,37.4988,KR
126.9741,37.5112,KR
126.9515,37.5006,KR
126.9741,37.5112,KR
126.9741,37.5112,KR
127.1247,36.4556,KR
126.3918,34.8128,KR
126.9167,37.3907,KR
126.8592,37.4979,KR
126.9741,37.5112,KR
128.3891,34.8038,KR
127.0202,37.6349,KR
127.0077,37.6433,KR
126.8872,37.5153,KR
126.9783,37.5985,KR
126.9741,37.5112,KR
127.1992,37.8944,KR
127.2183,37.6367,KR
128.0193,35.0465,KR
126.9351,37.5781,KR
127.1453,35.8217,KR
126.9741,37.5112,KR
127.76,37.0633,KR
126.9783,37.5985,KR
127.4878,34.9505,KR
127.327,36.3668,KR
126.9741,37.5112,KR
127.1453,35.8217,KR
126.7827,37.4988,KR
126.9741,37.5112,KR
126.9783,37.5985,KR
47.9828,29.3659,KW
47.6581,29.3375,KW
47.973,29.3714,KW
76.9293,43.2638,KZ
71.4357,51.1879,KZ
68,48,KZ
63.6246,53.2144,KZ
68,48,KZ
68,48,KZ
57.1814,50.2981,KZ
78.3739,45.0156,KZ
68,48,KZ
69.6,42.3,KZ
71.3667,42.9,KZ
68,48,KZ
71.446,51.1801,KZ
68,48,KZ
51.8833,47.1167,KZ
68,48,KZ
68,48,KZ
73.0969,49.8119,KZ
68,48,KZ
105,18,LA
105,18,LA
102.6,17.9667,LA
35.8333,33.8333,LB
79.8482,6.9317,LK
79.8611,6.8753,LK
-9.5,6.5,LR
-10.8047,6.3106,LR
24,56,LT
25.3225,54.6816,LT
23.9002,54.9002,LT
23.3167,55.9333,LT
5.9784,49.4986,LU
6.1428,49.5839,LU
24.0978,56.9496,LV
23.2786,56.625,LV
25,57,LV
27.1667,55.9,LV
23.7516,56.956,LV
23.7516,56.956,LV
17,25,LY
20.0667,32.1167,LY
-7.6184,33.5922,MA
-8.0101,31.6298,MA
-5,32,MA
-7.3944,33.7066,MA
-5.8176,35.7808,MA
-5.5396,33.8916,MA
-5,32,MA
-6.5802,34.261,MA
-5,32,MA
7.4167,43.7333,MC
29.6433,46.8403,MD
28.8573,47.0052,MD
28.8573,47.0052,MD
28.8128,47.0188,MD
28.8573,47.0052,MD
28.7842,46.52,MD
28.8128,47.0188,MD
28.8573,47.0052,MD
19,42,ME
47,-20,MG
22,41.8333,MK
22,41.8333,MK
20.9714,42.0106,MK
21.4313,41.9985,MK
21.3403,41.0311,MK
-4,17,ML
98,22,MM
105,46,MN
105,46,MN
105,46,MN
105,46,MN
113.55,22.2,MO
113.55,22.2,MO
113.55,22.15,MO
145.7545,15.2123,MP
-61.0727,14.6085,MQ
14.4828,35.8925,MT
14.5833,35.8333,MT
14.4828,35.8925,MT
57.55,-20.2833,MU
57.55,-20.2833,MU
73.5,4.1667,MV
73.5107,4.1772,MV
73,5.6667,MV
34,-13.5,MW
-106.2495,29.0399,MX
-99.2431,19.3201,MX
-99.0111,19.4371,MX
-107.2667,24.6515,MX
-99.0111,19.4371,MX
-94.506,18.1384,MX
-109.8653,22.9058,MX
-99.1438,19.4357,MX
-106.5642,31.4496,MX
-99.0111,19.4371,MX
-89.6395,20.984,MX
-100.9554,22.1837,MX
-107.3714,24.3406,MX
-99.0606,19.6049,MX
-99.0111,19.4371,MX
-99.1611,19.3806,MX
-99.0111,19.4371,MX
-100.3185,25.6751,MX
-100.311,25.6449,MX
-107.3714,24.3406,MX
-98.2259,19.0548,MX
-99.0111,19.4371,MX
-100.3185,25.6751,MX
-100.4176,25.7901,MX
-102.2848,21.8669,MX
-99.5397,18.3441,MX
-103.4861,25.6894,MX
-99.1799,19.4841,MX
-89.8755,21.0172,MX
-100.3928,25.6353,MX
-103.4174,20.554,MX
-102.6258,20.8711,MX
-99.0111,19.4371,MX
-99.0111,19.4371,MX
-89.6395,20.984,MX
-95.2222,18.4673,MX
-111.0024,31.1988,MX
-98.2035,19.0379,MX
-99.1634,19.4181,MX
-99.1773,19.6715,MX
-103.3358,20.676,MX
-93.1646,16.7523,MX
-99.9595,23.6345,MX
-115.3657,32.619,MX
-99.0111,19.4371,MX
-99.5859,18.976,MX
-103.4115,20.6291,MX
-99.0111,19.4371,MX
-99.014,20.0017,MX
-99.0111,19.4371,MX
-99.0111,19.4371,MX
-99.1608,19.2829,MX
-100.2814,25.7615,MX
-99.2031,19.3593,MX
-99.0494,19.4204,MX
-99.1438,19.4357,MX
-99.0111,19.4371,MX
-99.1881,19.4002,MX
-103.3499,20.6355,MX
-100.4065,25.6604,MX
-96.7486,17.019,MX
-99.2125,19.532,MX
-106.1146,28.7757,MX
-99.0111,19.4371,MX
-100.9852,22.1432,MX
-103.3499,20.6355,MX
-99.0111,19.4371,MX
-99.1795,19.4121,MX
-99.2216,20.0596,MX
-107.2541,24.6306,MX
-100.4087,25.8236,MX
-99.1682,19.4625,MX
-100.4065,25.6604,MX
-93.2189,16.7764,MX
-99.1743,19.3831,MX
-99.1621,19.2951,MX
-100.3748,25.6446,MX
-100.3766,25.6837,MX
-100.4165,20.6589,MX
-115.4545,32.6278,MX
-96.8883,19.5439,MX
-106.3594,31.6627,MX
-101.1526,20.1197,MX
-111.4736,29.0236,MX
-107.3564,24.5584,MX
-99.1928,19.4043,MX
-109.0372,25.883,MX
-99.0111,19.4371,MX
-100.4096,25.7505,MX
-99.1799,19.4841,MX
-101.0218,25.3544,MX
-100.311,25.6449,MX
-100.6433,23.6482,MX
